SMILES,1A2
Cc1cc(=O)n(-c2ccccc2)n1C,1.0
CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,0.0
CC(C)=C(C)CCC(C)C1CC[C@@]2(C)C3CCC4C(C)(C)C(O)CC[C@]45C[C@]35CC[C@]12C,0.0
CC(=O)C1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)C1CC3O,0.0
CN(CCCC(=O)c1cccnc1)N=O,1.0
CC(C)C[C@H](N)C(=O)NO,0.0
COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC,0.0
CC(C)C(C(=O)O)C(=O)C(=O)O,0.0
NC(CNC(=O)C(=O)O)C(=O)O,0.0
CNCCCN1c2ccccc2CCc2ccccc21,1.0
NS(=O)(=O)c1ccc2c(c1)CCC2,0.0
CCCCP(=O)(O)O,0.0
CC1(C)C(=O)CC[C@]2(C)C1CC[C@@]13C=CC(CC21)[C@@](C)(O)C3,0.0
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,0.0
CCC(/C=C/C(C)C1CCC2C3CC(=O)C4=CC(=O)CC[C@]4(C)C3CC[C@@]12C)C(C)C,0.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.0
O=c1ccc(Cc2ccc(Cl)c(Oc3ccccc3)c2F)n[nH]1,0.0
O=C1C(O)C(O)OC(CO)C1O,0.0
CC(C)=CCC/C(C)=C/Cc1c(CCC(=O)c2ccc(O)cc2O)ccc(O)c1O,0.0
CCCCC/C=C\C(=O)OC,0.0
COc1ccc(OC(F)(F)F)cc1CN,1.0
CC1(C)CCC[C@](C)(O)C1=O,0.0
CC[C@@H](Cc1ccc2c(c1)OCO2)NC,1.0
C=C(C)C1CCC(=C)C(CCC2C(C)=CCC(C(=C)C)[C@]2(C)CCC(=O)O)[C@@]1(C)CCC(=O)O,0.0
NCC(=O)NC1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0.0
CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,0.0
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1.0
CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2,0.0
CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,0.0
C[C@]12CC(O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CCC2C(=O)CC(=O)O,0.0
C=C[C@](C)(O)CC(=O)C=C(C)C,0.0
C[C@]12CC(O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CCC2O,0.0
COCC1OC(OC2C(COC)OC(OC)C(OC)C2OC)C(OC)C(OC)C1OC,0.0
CC(C)C1=CC2=CC3OC(=O)[C@]4(CCCC(C)(C)C34)C2=C(O)C1=O,0.0
NCCc1ccc(O)c(O)c1,1.0
Oc1nc(O)c2nc[nH]c2n1,1.0
CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,0.0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.0
O=c1nc(O)c(F)cn1C1CCCO1,1.0
CC1=CC(=O)c2ccccc2C1=O,1.0
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,1.0
CC/C=C\COC(=O)CCCCC,0.0
CC1C2C3=CCC4[C@@]5(C)CC(O)C(=O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@]1(C)O,0.0
COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O,0.0
CC1(C)OC2CC(=O)OC[C@@]23C1CC(=O)[C@]1(C)C3CC[C@]2(C)C(c3ccoc3)OC(=O)C3O[C@@]321,0.0
CCOP(=S)(OCC)SCCSCC,1.0
CCCCCCCCC/C=C/CCCCC(=O)O,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.0
Cc1cc(C#N)cc(Oc2ccc(Cc3n[nH]c4nnccc34)cc2Br)c1,0.0
CCCCCCCCCCCCCCC(=O)CC(O)CCCCC,0.0
CC(C)SC(C)C,0.0
CC/C=C/CC1C(CC(=O)O)CCC1OC1OC(CO)C(O)C(O)C1O,0.0
C/C=C/C=C/C#C/C=C\CCCCCCCCC(=O)O,0.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,0.0
C[C@H](N)Cc1cccc(C(F)(F)F)c1,1.0
CC(=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)/C=C/[C@]12O[C@@]1(C)CC(O)CC2(C)C,0.0
CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CC[C@]4(C)C3CC[C@]12C,0.0
C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CC[C@]4(C)C3CC[C@@]21C)C(C)C,0.0
COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,1.0
C[C@]12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,0.0
C/C=C/C(=O)CCC,0.0
CCOCCO,0.0
O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0.0
O=C(O)C(O)C(O)C(O)CO,0.0
CCCCCCCCCC(=O)OCCc1scnc1C,0.0
CC1CC[C@]2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(O)[C@@](C)(CO)C5C(O)C[C@]43C)C2C1C,0.0
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,0.0
CC(C)CCC=O,0.0
NC(=O)CCC(NC(=O)CCC(N)C(=O)O)C(=O)O,0.0
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1.0
O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,0.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.0
O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,0.0
CC(C)C(NC(=O)C(N)CCC(N)=O)C(=O)O,0.0
CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,0.0
O=C1CCCO1,0.0
CCNc1nc(NC(C)C)nc(SC)n1,1.0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0.0
O=C(O)C(=O)C(O)=C(O)O,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.0
CCCCCC(=O)CCC1C(O)CC(=O)C1C/C=C\CCCC(=O)O,0.0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.0
C=CCCCCCCCCCCCC(CC(O)CO)OC(C)=O,0.0
CNCc1ccc(-c2cccnc2)o1,0.0
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1.0
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,0.0
CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O,0.0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1.0
O=C(CN1C(=O)[C@@H](NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,0.0
CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,0.0
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)N=C(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12,0.0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,0.0
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12,1.0
NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2,1.0
Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,0.0
CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,0.0
C=CC/C=C/C/C=C/CCCCCCCC(=O)[C@@]1(O)OC(=O)C=C1OC,0.0
CC1OC(OC2CC[C@]3(C=O)C4C(O)C[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@]3(O)C2)C(O)C(O)C1O,0.0
O=C1c2ccccc2-c2n[nH]c3cccc1c23,0.0
CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,0.0
CCCCCCCCCCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCCC(C)C)CCC32)C1,0.0
O=C(O)CC1NC(=O)C(Cc2ccccc2)NC1=O,0.0
C/C(=C\CCC(C)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O,0.0
C[C@]12CCC3C(CCC4C=CCC[C@@]43C)C1CCC2=O,0.0
CC1=CCCC(=C(C)C)C1,0.0
Cn1cnc2c(O)nc(=N)[nH]c21,1.0
O=C(O)CC(=O)OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,0.0
N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,0.0
Clc1nc(Br)[nH]c2ncnc1-2,0.0
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C1OP(=O)(O)O,0.0
CCCCCCC/C=C\C(=O)SCCNC(C)=O,0.0
Cc1cc2ncccc2c2nc(N)n(C)c12,1.0
O=C1OC2(c3ccc(OCc4ccccc4)cc3Oc3cc(OCc4ccccc4)ccc32)c2ccccc21,1.0
COc1ccc([C@@H](c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.0
N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1.0
COC1OC(CO)C(OC2OC(CO)C(OC)C(O)C2O)C(O)C1O,0.0
C=C1C2CCC(C2)[C@@]1(C)CCC=C(C)C,0.0
CCCCC/C=C\C/C=C\CC(O)C(O)C/C=C\CCCC(=O)O,0.0
CC[N+](C)(CC)CCc1c(C(F)(F)F)c2ccc(OC)cc2oc1=O,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC2OC2(C)C)C(C)(C)CCC1,0.0
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1.0
CCN(CC)CC(O)=Nc1c(C)cccc1C,1.0
CC(=O)OCCC(C)CCC=C(C)C,0.0
O=C1OCC(O)C(O)C1O,0.0
O=C1CC(C(=O)O)NC(=O)N1,0.0
COC(=O)c1cccs1,0.0
C=C(/C=C\C=O)CCCCCCCCCC,0.0
C=CCN(C)C/C=C/COc1cc2c(cc1F)c(-c1ccc(Br)cc1)nn2C,0.0
CCCCCCCCCC(O)CCCCC(O)C1CCC(C(O)CCCCC(=O)CCCCCC(O)CC2=CC(C)OC2=O)O1,0.0
COc1ccc2nc3ccc(=O)cc-3oc2c1,1.0
CCOC1OC(C(=O)O)C(O)C(O)C1O,0.0
O=C(O)c1ccc[nH]1,0.0
CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,0.0
CC(C)[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,0.0
Clc1cncc(N2CCNCC2)n1,0.0
C=C(C)CCCC(C)CCOC(=O)C(C)C,0.0
CCCCC/C=C\CC1OC1C(O)/C=C\C/C=C\CCCC(=O)O,0.0
OCC(O)C(O)C(O)CO,0.0
CCCCC[C@@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC=C=CCCC(=O)OC,0.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1.0
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Cl,0.0
Cn1cc(CCO)c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,0.0
CC1CCC(C(C)C)CC1,0.0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)C4=CC(=O)CC[C@@]4(C)C3CC[C@]21C,0.0
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,1.0
CSCCC(N)C(=O)NC(CCC(N)=O)C(=O)O,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N=C(O)/C=C/CN1CCCCC1,0.0
CCCCCCCCC1CC(C(=O)O)C(=O)O1,0.0
C=C[C@](C)(O)CC[C@]1(C)C(C)CC[C@]2(C)C(C)=CCCC21,0.0
O=C(c1ccc2nccnc2c1)N1CCCCC1,0.0
CC1CC[C@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C1C2C,0.0
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1.0
CC(C)=CCC/C(C)=C/CO,0.0
NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,0.0
CC1(C)CC(O)[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CC[C@]43C)C2C1,0.0
O=P(O)(O)OCC(O)C(O)C(O)C(O)CO,0.0
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1.0
O=C(/C=C/c1ccc(O)c(O)c1)OC1C[C@@](O)(C(=O)O)CC(O)C1OC(=O)/C=C/c1ccc(O)c(O)c1,0.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,1.0
NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1,0.0
CCCCCC(=O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,0.0
CN(C)CCO,1.0
CC1=CC(=C(C)C)CCC1,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,0.0
Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0
BrC(Br)Br,0.0
NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.0
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,1.0
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,0.0
CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1,0.0
C[C@@]12C(=O)C=CC=C1C(O)CC1C2CC[C@@]2(O)C(=O)O[C@@]3(C)C4C[C@]5(C)C(CO[C@@]16O[C@]23C5C6=O)C(=O)O4,0.0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0.0
C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,0.0
OC[C@H](O)C(O)[C@H](O)CO,0.0
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)C1C(O)C[C@]2(C)C3CC=C4C(CCC(O)C4(C)C)[C@@]3(CO)C(=O)C[C@]12C,0.0
C=C[C@@]1(C)CCC2=C(CCC3[C@@](C)(C(=O)O)CCC[C@@]23C)C1,0.0
CC(C)OP(=O)(O)O,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1.0
COc1cc(C)c2ccc(O)c(C(=O)OC3[C@@H](O)C=C[C@H]3O)c2c1,0.0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,1.0
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,0.0
CC(C)=CCCC(C)CCO,0.0
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,1.0
NS(=O)(=O)c1ccc(F)cc1,0.0
COC(=S)NCc1ccc(OC2OC(C)C(O)C(O)C2O)cc1,0.0
C=C/C(C)=C/CC=C(C)C,0.0
CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0.0
O=C1OC(CO)C(O)C(O)C1O,0.0
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C2C=C3C(C)(C)CCC[C@]3(C)O2)C(C)(C)CCC1,0.0
C(=C/c1ccccc1)\c1ccccc1,1.0
Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,1.0
Cc1c(OC2OC(CO)C(O)C(O)C2O)cc(C(C)C)cc1OC1OC(CO)C(O)C(O)C1O,0.0
Clc1cccc(Cl)c1NC1=NCCN1,1.0
NCCCCC(N)C(=O)NC(CS)C(=O)O,0.0
O=C(/C=C/c1ccc(O)c(O)c1)OC1C[C@]2(O)CC(OC2=O)C1OC(=O)/C=C/c1ccc(O)c(O)c1,0.0
N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(F)c1,0.0
O=S(=O)(NCCC(F)(F)F)c1ccc2c(c1)CN[C@@H](CF)C2,0.0
Cc1ccc(C)cc1,1.0
Cn1c(=O)c2nc(Br)[nH]c2n(C)c1=O,1.0
Cc1ccccc1,1.0
C=C(C)CNc1ccc(C(C)C(=O)O)cc1,0.0
C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,1.0
O=C(O)C1CCCN1,0.0
COc1cc(CC(=O)C(=O)O)ccc1O,0.0
Cc1ccc(Nc2nccc(-c3ccnc(N4CCN(CCN)CC4)c3)n2)cc1Cl,0.0
C=C(CO)C1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@]5(C)C=CC(=O)C(C)(C)C5CC[C@]43C)C12,0.0
CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CCCNC(=N)N)C(=O)O,0.0
O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O,0.0
CCCCCC(=O)CCC1C(O)CC(O)C1C/C=C\CCCC(=O)O,0.0
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0.0
CC(C)/N=C(N)/N=C(\N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl,1.0
CCCCCCCCCCS,0.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1COP(=O)(O)O1,0.0
C=C[C@]1(C)CCC(C(C)C)C(=O)C1C(=C)C,0.0
COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,0.0
CCC(C)C(N)C(=O)NC(CCC(=O)O)C(=O)O,0.0
c1ccc2c(c1)-c1nccc3ccnc-2c13,0.0
C=C(C)C1CCC(C)[C@]23CCC(C)[C@@]2(C1)O3,0.0
NCCCCCCN,0.0
O=C(O)COc1c(C(=O)O)sc2ncccc12,0.0
ClC=C(Cl)Cl,1.0
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,1.0
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.0
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,1.0
CC1OC(OC(C(O)C=O)C(O)C(O)CO)C(O)C(O)C1O,0.0
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.0
CCCC(C)C(=O)OC,0.0
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1.0
CC[C@@H](CO)NCCN[C@@H](CC)CO,0.0
C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,1.0
CCCCCCCCCCC(O)C1CCC(COCCCCCCCCCCCCCCCCC2=CC(C)OC2=O)O1,0.0
COc1cc(/C=C/C(=O)OC[C@@]2(O)COC(OC3C(Oc4ccc(C5CC(=O)c6ccc(O)cc6O5)cc4)OC(CO)C(O)C3O)C2O)ccc1O,0.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)c12,0.0
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(OC5OC(C)C(O)C(OC6OCC(O)C(O)C6O)C5O)C5CC(=O)CC[C@]5(C)C4CC[C@]3(C)C2C1C,0.0
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,0.0
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,0.0
CNC(=O)Oc1cccc2ccccc12,1.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCC,0.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.0
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,1.0
COc1cc(C2OCC(Cc3ccc4c(c3)OCO4)C2CO)ccc1O,0.0
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,1.0
C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,1.0
CCOC(=O)CCc1ccco1,0.0
O=C(O)C1Cc2[nH]cnc2CN1,0.0
COc1cc2c(CC/N=C(\C)O)c[nH]c2cc1OS(=O)(=O)O,0.0
CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)C=CC3C1C5,0.0
CC/C=C\C=C\C=C\CCCCCCCCCC(=O)O,0.0
COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,1.0
N=C(N)NCCCCNC(=O)/C=C\c1cc(O)c2c(c1)C(C(=O)NCCCCNC(=N)N)C(c1ccc(O)cc1)O2,0.0
C/C=C/c1ccccc1,1.0
Oc1ccc2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)c2c(c(C3c4ccc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c1O)OC(c1ccc(O)c(O)c1)C(O)C2,0.0
COc1ccccc1O,0.0
O=S(=O)(O)NC1CCCCC1,0.0
CC(=O)[C@@]1(O)OCC(O)C1O,0.0
O=[P@]1(N(CCCl)CCCl)NCCCO1,1.0
CCC[C@@H](C)C[C@H](N)CC(=O)O,0.0
CCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.0
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1.0
CC(CC[C@]1(O)OC2CC3C4CCC5=CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CC[C@]5(C)C4CC[C@]3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,0.0
N=C(N)NCCCC(NC(=O)C1CCCN1)C(=O)O,0.0
CC(O)CCCCO,0.0
OC1C(O)C(O)C(O)C(O)C1O,0.0
Nc1cc2nc3ccccc3oc-2cc1=O,0.0
CC1=C(/C=C/C(C)=C/C=C\C(C)=C\CO)C(C)(C)CCC1,0.0
Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCC[C@]341,0.0
COc1ccc2cc(CCC(C)=NO)ccc2c1,1.0
NC(N)=NCCN1CCCCCCC1,0.0
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O,0.0
NC(=O)NC(=O)Cc1ccccc1,0.0
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1.0
CO[Si](C)(C)O[Si](C)(C)C,0.0
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)O,0.0
O=C(O)CNCC(=O)O,0.0
O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,0.0
CCCCCCCCCC(=O)C/N=C/c1c(COP(=O)(O)O)cnc(C)c1O,0.0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,0.0
FC(F)(F)C(F)(F)C(F)(F)F,0.0
C=C1CCC2C(C)(C)CCC[C@]2(C)C1CC/C(C)=C\C(=O)O,0.0
C=C(C(=O)O)C1CC[C@]2(C)C=CC(=O)C(C)=C2C1,0.0
C/C(=C/CO)C1CCC(C)(C)O1,0.0
C=C(CCC)C(N)C(=O)O,0.0
C[C@@H](Nc1cc(-c2nc([S@@](C)=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1,1.0
FC(F)(F)c1cccc(N2CCNCC2)c1,1.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0
CC1CCC(C(C)C)[C@@]2(C1)OCC(CO)O2,0.0
CN(C)/N=N/c1nc[nH]c1C(N)=O,1.0
C=C(CC)C(=O)COC,0.0
CC1CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)CC[C@@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@]34C)C2C1C,0.0
O=C(O)CC(=O)O,0.0
C=CC(C)(C)c1cc(O)c2oc3c(CC=C(C)C)c(O)c(O)c(CCC(C)(C)O)c3c(=O)c2c1O,0.0
CC(O)C(NC(=O)CN)C(=O)O,0.0
C=C/C=C\C=O,0.0
COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,1.0
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,1.0
C=C(C)[C@@H]1CC[C@@]2(C)O[C@H]2C1,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1.0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1.0
