SMILES,2C19
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCC(C)C(C)C)CCC32)C1,0.0
COc1ccc([N+](=O)[O-])cc1,1.0
NCCc1ccc(O)c(O)c1,1.0
CSCC[C@H](NC(C)=O)C(=O)O,0.0
CC(=O)[C@@]1(O)OCC(O)C1O,0.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,0.0
COC[C@]1(O)C2C[C@@]3(C(C)CC[C@]3(O)[C@@]13COC3=O)C(O)C(=O)O2,0.0
C=C1C(O)[C@]23C[C@@]1(O)CCC2[C@]1(C=O)CCC[C@](C)(C(=O)O)C1C3C(=O)O,0.0
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2[C@]12CO2,0.0
O=C(O)[C@H]1CCCO1,0.0
CC1(C)C=C[C@]2(C)CC[C@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(O)CC[C@@]34C)C2C1,0.0
COC1=CC(=O)c2cc(C)cc(O)c2C1=O,0.0
O=C(O)CC1CCC(=O)O1,0.0
CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1.0
Oc1ccc2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)c2c(c(C3c4ccc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c1O)OC(c1ccc(O)c(O)c1)C(O)C2,0.0
CC1=CC(=O)C[C@@]2(C)CCC(=C(C)C)CC12,0.0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,0.0
CCCCCC(O)/C=C/C(O)C(O)C/C=C\C/C=C\CCCC(=O)O,0.0
O=C(O)C1CC(O)CN1C(=O)C1CCCN1,0.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,0.0
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0.0
COC1CC[C@@]2(C)C(CC[C@]3(C)C2CCC2C4=CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C,0.0
COc1cc(CN=C(O)CCCC/C=C/C(C)C)ccc1O,1.0
CN(C)C[C@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,0.0
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.0
O=C1CCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,0.0
C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.0
O=C1CCC2C3Cc4ccc(O)c5c4[C@@]2(CCN3)C1O5,0.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
CCO,1.0
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)C1C(O)C[C@]2(C)C3CC=C4C(CCC(O)C4(C)C)[C@@]3(CO)C(=O)C[C@]12C,0.0
CCC(O)c1ccccc1,0.0
CC1(C)N=C(O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0
CC1(C)CC(O)[C@@]2(CO)C(O)C[C@@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1,0.0
O=Cc1ccc2c(c1)C(c1cc(O)cc3c1C(c1cc(O)cc(O)c1)C(c1ccc(O)cc1)O3)C(c1ccc(O)cc1)O2,0.0
CCC(C)C(N)C(=O)NC(CO)C(=O)O,0.0
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,1.0
C=CCCCCC(C)O,0.0
CCCCCCCCCCC/C=C\CCCCC(=O)O,0.0
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC,0.0
CCC(=O)C(=O)O,0.0
CCNc1nc(NC(C)C)nc(SC)n1,1.0
CC1=CC[C@@]23C(C)CCC(C(C)C)C2C13,0.0
CCCCC/C=C/C(=O)OC(CCC(=O)[O-])[N+](C)(C)C,0.0
CC(=O)NC1C(O)C[C@](OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(OC4C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C4O)C3NC(C)=O)C2O)(C(=O)O)OC1C(O)C(O)CO,0.0
CC1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1C,0.0
CCCCCC(O)/C=C/C1C=CC(=O)C1CCCCCCC(=O)O,0.0
NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O,0.0
CC1=CC(=C(C)C)CCC1,0.0
O=C[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0.0
CC(CO)CCNc1ncnc2nc[nH]c12,0.0
CC1C2C3CCC4[C@]5(C)CCC(=O)C(C)(C)C5CC[C@]4(C)[C@]3(C)CC[C@@]2(C)CC[C@]1(C)O,0.0
CC1C(=O)OC2C1CC[C@]1(C)CCC(=O)C(C)C21,0.0
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0.0
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)O)CN2,0.0
C/N=C(\NC)NCCCC(N)C(=O)O,0.0
O=C(O)c1ccc(C(=O)O)o1,0.0
COc1cc(C)nc(-n2nc(C)cc2OC)n1,0.0
NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.0
COc1cc([C@H]2c3cc4c(cc3C[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1OC,1.0
O=c1c(O)c(-c2ccc(O)c(OP(=O)(O)O)c2)oc2cc(O)cc(O)c12,0.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.0
COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,1.0
CC1NC(=O)CNC1=O,0.0
CC(CN)C(=O)O,0.0
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.0
COc1ccccc1O,0.0
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,0.0
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,0.0
N#CCc1ccc(O)cc1,0.0
O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,0.0
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.0
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,0.0
CCC(C(=O)c1ccc(C)cc1)N1CCCC1,1.0
CC1=C(C)C2CC1CC2O,0.0
C[C@H](C(=O)c1ccc2c(c1)OCO2)N1CCCC1,1.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0.0
CC1CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)CC[C@@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@]34C)C2C1C,0.0
CC(C)/N=C(N)/N=C(\N)NOCCCOc1cc(Cl)c(Cl)cc1Cl,1.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1.0
CC(C)CCCCCCCCCCCCCCC(=O)O,0.0
CSCCC(N)C(=O)O,0.0
CCN(CC)N=O,1.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,1.0
CN1C(=O)CC(C)(c2ccccc2)C1=O,1.0
C=C[C@@](C)(CC/C=C(\C)CC/C=C(\C)C(O)C/C=C(/C)COC1OC(CO)C(O)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,0.0
O=C1[C@H](Cc2cnc[nH]2)N=C(O)[C@@H]2CCCN12,0.0
Cc1ccc(NC(=O)c2ccc(CN3CC[N+](C)([O-])CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.0
O=P(O)(O)OCC1O[C@@](CO)(OP(=O)(O)O)C(O)C1O,0.0
CCCCC/C=C\CC1OC1C(O)/C=C\C/C=C\CCCC(=O)O,0.0
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0.0
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,1.0
CCCCCCCCCCCCCCCCCC(=O)NCCO,0.0
CC1=CC[C@@H]2[C@H](C1)C2(C)C,1.0
CC(Nc1cc(-c2[nH]c(S(C)=O)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,1.0
NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)c(F)c2F)cc1,0.0
O=C(O)[C@H]1C[C@@]12C[C@@H](c1ccc(OCc3cc(-c4ccccc4)nc4ccccc34)cc1)NC2=O,0.0
COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C([C@@]34C)[C@]2(C)C1=O,0.0
C[C@H]1C=C(c2csc(SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)n2)CN1,0.0
O=C(O)CC1CCCN1,0.0
Cc1ccc(C(=O)[C@@H](C)N2CCCC2)cc1,1.0
CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,0.0
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0.0
CC(C)=C(C)CCC(C)C1CC[C@@]2(C)C3CCC4C(C)(C)C(O)CC[C@]45C[C@]35CC[C@]12C,0.0
Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1.0
Cc1ncc(COP(=O)(O)O)c(/C=N/CCCC[C@H](N)C(=O)O)c1O,0.0
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(=O)CC[C@@]5(C)C4CC[C@@]3(C)C1C2C,0.0
C=C(C)C(C)CCC(C)C1CC[C@@]2(C)C3CCC4C(C)(C)C(OC(=O)CCCCCCCCCCCCCCC)CC[C@]45C[C@]35CC[C@]12C,0.0
COc1cc(C[C@@](O)(C(=O)O)C(O)C(=O)O)ccc1O,0.0
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1.0
CCCCCC(O)CCCCC(O)C1CCC(C2CCC(C(O)CCCCC(O)CCCCCCCC3=CC(C)OC3=O)O2)O1,0.0
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,0.0
O=C(O)C1CSCN1,0.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,0.0
COc1cc(CNC(=O)CCCCCC(C)C)ccc1O,0.0
CC(C)=CCC[C@]1(C)C(CC=C(C)C)C[C@@]23CC(C(C)(C)OO)OC2=C(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C3=O,0.0
CC(C)=C1C[C@@]2(C)C(C)CCCC2CC1=O,0.0
CCCCCCOC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O,0.0
CC(/C=C/C=C(C)/C=C/[C@]12O[C@@]1(C)CC(O)CC2(C)C)=C\C=C\C=C(C)\C=C\C=C(/C)C1C=C2C(C)(C)CCC[C@]2(C)O1,0.0
O=C(CO)C(O)C(O)C(O)COP(=O)(O)O,0.0
CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,1.0
CC1C=CC(=O)O1,0.0
CC(C)c1cccc(C(C)C)c1O,1.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0
COC(=O)/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C=O,0.0
CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,0.0
CC(CCC(=O)O)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3CC(O)[C@]12C,0.0
CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,1.0
COc1ccc([C@@H](c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.0
C=C[C@]1(CO)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1,0.0
CCC1(c2ccccc2)C(=O)N(C)C(=O)N=C1O,1.0
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,0.0
C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,1.0
C=C1COC(=O)[C@@]12C[C@]1(C)C(C)CCC(OC(=O)/C=C/SC)C1C2OC(C)=O,0.0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.0
COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,1.0
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1,0.0
O=C(O)CCCC/C=C\CC(=O)CC/C=C/C=C\C(O)CCCC(=O)O,0.0
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0.0
CCOCCO,0.0
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,0.0
O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,0.0
CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.0
COC(=O)[C@@H](c1ccccc1Cl)N1CCc2sccc2C1,1.0
CC(C)=CCc1c(-c2ccc(O)c3c2OC(C)(C)C=C3)oc2cc(O)cc(O)c2c1=O,0.0
CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,0.0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1.0
CCCCN,0.0
CCN(CC)C(=O)c1cccc(C)c1,1.0
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C2C1C,0.0
CSCCC(N)C(=O)NC(CCC(N)=O)C(=O)O,0.0
C=C(C)CCCC(C)CCOC(=O)C(C)C,0.0
CC(=O)C(=O)O,0.0
c1cn2cnc3[nH]cnc3c2n1,0.0
C=C1CC[C@@]2(C(C)C)CC12,0.0
C=C[C@@H]1C[C@]1(N=C(O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](N=C(O)OC(C)(C)C)C(C)(C)C)C(O)=NS(=O)(=O)C1CC1,1.0
CSCCC(NC(=O)C(C)N)C(=O)O,0.0
CCCC(CCC)C(=O)NCC(N)=O,0.0
CC1C(O)CC2CC1C2(C)C,0.0
C[C@@]12CCCC1C1CCC3CC(O)CC[C@]3(C)C1CC2,0.0
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,1.0
O=C1C(O)C(O)OC(CO)C1O,0.0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=O)C(C)(C)CCC1,0.0
C[C@]12CCC(O)CC1CCC1C2C(=O)C[C@]2(CO)C(C(=O)CO)CCC12,0.0
NS(=O)(=O)Cc1noc2ccccc12,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,0.0
CN(/C=C\c1ccccc1)C(=O)/C=C/c1ccccc1,0.0
CO[C@H](C(=O)CO)[C@H](O)[C@H](O)CO,0.0
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.0
CCCCCCCCCC/C=C/CCCC(=O)O,0.0
C/C=C(/C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4[C@]5(C)CCC(O)[C@@](C)(CO)C5CC[C@]4(C)[C@]3(C)CC(O)[C@]21CO,0.0
C=C1C=CCC(C)(C)[C@]12CCC(C)O2,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.0
N[C@@H](C(=O)O)C1Cc2ccccc2C1,0.0
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1.0
C=C/C=C\C=O,0.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,1.0
OC(CS)C(O)CS,0.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCC,0.0
CC(C)=CCCC(C)CCO,0.0
O=C1C=CC(=O)c2c(O)cccc21,0.0
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1.0
C=C(C)C1CC=C(C)C(=O)C1,0.0
CC1(C)C(O)CC[C@@]2(C)C1CC[C@@]1(C)C2C(=O)C=C2[C@@]1(C)CC[C@@]1(C)CC[C@]3(C)C[C@]21OC3=O,0.0
C/C=C1\N=C(O)[C@H]2CSSCC/C=C\[C@H](CC(O)=N[C@H](C(C)C)C(O)=N2)OC(=O)[C@H](C(C)C)N=C1O,1.0
COc1cc(O)c2c(=O)c3ccc(OC)c(OC)c3n(C)c2c1,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=O)C(C)(C)CCC1,1.0
COC1OC(CO)C(OC2OC(CO)C(OC)C(O)C2O)C(O)C1O,0.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1.0
C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,1.0
CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@]4(C)C3CC[C@@]12C,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1.0
CCCCCCCC1OC1CC#CC#CC(=O)CCO,0.0
C/C=C(/C)C(=O)OC1C2=C(C)C(=O)O[C@]2(OC)CC2CCC(OC(=O)/C=C/SC)C(C)[C@]21C,0.0
CC(=O)c1ccccc1O,0.0
COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,0.0
CCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CCCCCC)CC[C@@H]12,1.0
CCC(=O)OCc1ccccc1,0.0
CN1[C@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1.0
O=C(O)[C@]1(O)C[C@H](CP(=O)(O)O)[C@@H](O)[C@H](O)C1,0.0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)C4=CC(=O)CC[C@@]4(C)C3CC[C@]21C,0.0
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,0.0
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,1.0
C=CCSSCC=C,1.0
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,1.0
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.0
CC1=CC(c2c(O)ccc(C(=O)/C=C/c3ccc(O)cc3O)c2O)C(C(=O)c2ccc(O)c(/C=C/C(C)C)c2O)C(c2ccc(O)cc2O)C1,0.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0
NCCCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,0.0
CCOC(=O)CCC(C)C,0.0
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1,0.0
C[C@H](C[C@@H]1CCCCN1C)C[C@@H](C)c1ccccc1,0.0
C[C@]12CCC3C(C(O)C=C4CC(O)CC[C@@]43C)C1CCC2=O,0.0
CC(C)NCC(O)COc1cccc2ccccc12,1.0
CC(C)CCC(O)C(C)C1C(OC2OC(CO)C(O)C(O)C2O)CC2C3CC=C4CC(O)CC(OC5OC(C)C(O)C(O)C5O)[C@@]4(C)C3CC[C@@]21C,0.0
Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,0.0
CN(C)CCCN1c2ccccc2Sc2ccccc21,1.0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0
CNCCC=C1c2ccccc2CCc2ccccc21,1.0
CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,1.0
NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC=O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,0.0
CC1CC[C@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C1C2C,1.0
CCCCCC/C=C/C=C\CCCCCCCC(=O)O,0.0
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,0.0
NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)NCc4ccccc4)cc32)cn1,0.0
CC(C)=CCC[C@@](C)(O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(O)C(C)(C)C3CC[C@@]12C,0.0
O=C(O)C1=C[C@H](O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)O1,0.0
O=C(NO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,0.0
CCCCC(=O)OCCc1ccccc1,0.0
CCC1C2CCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)C4C2)C13,0.0
CC1=C2C(=O)C(C(C)C)CC[C@@]2(C)C(O)CC1,0.0
NCCCCCN,0.0
CCCCCCCCCCCCC#CCCCC(=O)O,0.0
CC1(C)S[C@@H]2[C@H](N=C(O)CCCC[C@H](N=C(O)CN)C(=O)O)C(=O)N2[C@H]1C(=O)O,0.0
Cc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0
C=C[C@@]1(C)CCC2=C(CCC3[C@@](C)(C(=O)O)CCC[C@@]23C)C1,0.0
O=C(/C=C/c1ccccc1)c1ccc(O)c(O)c1,0.0
[F:1][c:23]1[cH:18][cH:14][c:11]([C@@H:7]([N:3]2[CH2:5][CH2:8][N:4]([CH2:10]/[CH:13]=[CH:22]/[c:25]3[cH:26][cH:28][cH:30][cH:29][cH:27]3)[CH2:9][CH2:6]2)[c:12]2[cH:15][cH:19][c:24]([F:2])[cH:21][cH:17]2)[cH:16][cH:20]1,0.0
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,0.0
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(OC5OC(C)C(O)C(OC6OCC(O)C(O)C6O)C5O)C5CC(=O)CC[C@]5(C)C4CC[C@]3(C)C2C1C,0.0
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC[C@@]5(C)C4CC(=O)[C@@]3(C)C1C2C,0.0
C=C1C2CCC(C2)[C@@]1(C)CCC=C(C)C,0.0
CCc1cc(CCN)ccc1O,0.0
CC(=O)OC1C[C@]2(C)C(CCC(O)[C@@]2(C)O)[C@](C=O)(CC(O)c2ccoc2)C1C,0.0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC[C@]12C,0.0
CC1OC(OC2CC[C@]3(C)C(CCC4C3CC[C@@]3(C)C(C5=CC(=O)OC5)CC[C@]43O)C2)CC(O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.0
CC(C)CCCCCCC(C)(C)C,0.0
CC1=C2CC(C)(C)CC2C(O)C2=C(C1)C(=O)OC2O,0.0
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.0
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,0.0
C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1cc(-c2cccc(Cl)c2)on1,0.0
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.0
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,1.0
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,0.0
O=C(O)CN1C(=O)c2c(c(C(=O)O)cc3ccccc23)S1(=O)=O,0.0
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(O)=NOCCO)cc21,1.0
COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,1.0
Cc1cc(O)c(C)c2c1O[C@](C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,0.0
CCOC1OC(C(=O)O)C(O)C(O)C1O,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O,0.0
c1ccc(COCc2ccccc2)cc1,0.0
CC1OC(OC(C(O)C=O)C(O)C(O)CO)C(O)C(O)C1O,0.0
Nc1nc(O)c(N)c(O)n1,0.0
COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,0.0
N=C(N)N,0.0
CCCCCCCCCCCCC(O)C1CCC(C2CCCC(C(O)CCCCCCCC(O)CC3=CC(C)OC3=O)O2)O1,0.0
C[C@@]12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O,0.0
CCCCN(C)N=O,1.0
CC1=CCC(C(C)C)C=C1,0.0
O=C(O)/C=C\C(=O)O,0.0
Clc1ccccc1CN1CCc2sccc2C1,1.0
Cc1ccc(O)cc1,1.0
C[C@@H](N[C@@H](NCC(O)O)Nc1ccc(CN)cc1)c1ccccc1,0.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC[C@]12C,0.0
